"Shipment","Invoice","Manager","Name","Unit","Count","Price_per_one","Sum","Cost_price","Year","Category","Subcategory"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Консоль МСК-41Д/650-Н","шт","16","2227.65","35642.4","427.4580625","2024","МСМТ","Консоль МС"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Опора МСО-2/2-Н","шт","32","335.41","10733.12","62.118","2024","МСМТ","Опора МС"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Поворотная пластина МСР7-41-Н","шт","32","2265.4","72492.8","375.144","2024","МСМТ","Поворотная пластина"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Поворотная пластина МСР-82-Н","шт","32","2265.4","72492.8","442.134","2024","МСМТ","Поворотная пластина"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Декоративная крышка МСЕ-31","шт","64","8.81","563.84","4.6","2024","Декоративная крышка",""
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Декоративная крышка МСЕ-41","шт","288","8.81","2537.28","5","2024","Декоративная крышка",""
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Рядное кабельное крепление РКК-25/40","компл","360","114","41040","55","2024","Крепление","РКК"
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Шпилька резьбовая М10х1000 оцинк.","шт","108","395.2","42681.6","68","2024","Метизы",""
"MD-36-24-0985 АО ПК ИнжСтрой","1711","Поркашян Геворг","Аппаратный зажим штыревой высоковольтный АШВ-50-4","шт","12","26995.2","323942.4","19000","2024","АШВ",""
"MD-36-24-0987 ООО ЭнергоТехСервис","1870","Антипенко Елена","Рядное кабельное крепление РКК-40/60","компл","6","316.25","1897.5","77","2024","Крепление","РКК"
"MD-36-24-0988 ООО ПКФ Электрощит","1853","Антипенко Елена","Рядное кабельное крепление РКК-25/40","компл","130","247.25","32142.5","55","2024","Крепление","РКК"
"MD-36-24-0989 ООО АРКАСИЛ СК","1877","Антипенко Елена","Аппаратный контакт высоковольтный АКВ-50","шт","10","10920","109200","2500","2024","АКВ",""
"MD-36-24-0990 ООО СлавянСтрой","1873","Антипенко Елена","Рядное кабельное крепление РКК-40/60","компл","24","221.38","5313.12","77","2024","Крепление","РКК"
"MD-36-24-0990 ООО СлавянСтрой","1873","Антипенко Елена","Высоковольтное кабельное крепление ВКК-65/90","компл","6","637.56","3825.36","148","2024","Крепление","ВКК"
"MD-36-24-0991 ООО К - Электротехник","1861","Антипенко Елена","Высоковольтное кабельное крепление ВКК-65/90","компл","48","500.94","24045.12","148","2024","Крепление","ВКК"
"MD-36-24-0992 ООО Завод АСД-электрик","1879","Антипенко Елена","Универсальное кабельное крепление УКК3-40/70","компл","272","619.92","168618.24","323","2024","Крепление","УКК"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Профиль монтажный МСП-21-Н","м","18","531.3","9563.4","187.97025","2024","МСМТ","Профиль МС"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Профиль монтажный МСП-41-Н","м","246","756.18","186020.28","270.61125","2024","МСМТ","Профиль МС"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Консоль МСК-41/200-Н","шт","252","557.18","140409.36","93.58545","2024","МСМТ","Консоль МС"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Консоль МСК-41/300-Н","шт","192","569.58","109359.36","120.646575","2024","МСМТ","Консоль МС"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Скоба-соединитель МСС-41-Н","шт","126","412.87","52021.62","34.104","2024","МСМТ","С-с МС"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Шпилька резьбовая М12х1000 оцинк.","шт","32","207","6624","108","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Анкер-болт М12х145","шт","192","233.32","44797.44","99","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Болт с шест. головкой М12х25 оцинк.","шт","378","21.04","7953.12","6.2662","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Болт с шест. головкой М12х30 оцинк.","шт","888","35.06","31133.28","6.9632","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Винт с полукруглой головкой М8х25 оцинк.","шт","888","22.5","19980","3.002","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Шайба плоская А8,4 оцинк.","шт","888","3.45","3063.6","0.4292","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Шайба плоская А13 оцинк.","шт","1522","3.54","5387.88","1.23395","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Гайка шестигранная М12 оцинк.","шт","512","10.12","5181.44","2.595","2024","Метизы",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Шайба монтажная МСШ-13-Н","шт","448","62.1","27820.8","21.12","2024","Шайба монтажная",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Монтажная гайка МСГ-М8","шт","888","79.35","70462.8","11.96","2024","Гайка монтажная",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Монтажная гайка МСГ-М12","шт","1266","79.35","100457.1","13.95","2024","Гайка монтажная",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","Декоративная крышка МСЕ-41","шт","762","9.66","7360.92","5","2024","Декоративная крышка",""
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛП-100-100-Н Лоток листовой перф. замковый прямая секция т.1,0 мм L=3 м (гор. цинк)","0","88","3132.07","275622.16","0","2024","Лоток","Лоток перфорированный"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛГК-100-Н Лоток листовой замковый крышка прямой секции т.1,0 мм L=3 м (гор. цинк)","0","88","1238.74","109009.12","0","2024","Лоток","Крышки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛП-200-100-Н Лоток листовой перф. замковый прямая секция т.1,0 мм L=3 м (гор. цинк)","0","64","4015.99","257023.36","0","2024","Лоток","Лоток перфорированный"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛГК-200-Н Лоток листовой замковый крышка прямой секции т.1,0 мм L=3 м (гор. цинк)","0","64","2233.03","142913.92","0","2024","Лоток","Крышки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛГП-100-100-Н Лоток листовой угол горизонтальный 90 град. т.1,0 мм (комплект с крышкой и метизами) (гор. цинк)","0","4","841.32","3365.28","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛГВС-100-100-Н Лоток листовой угол вертикальный, спуск 90 град. т.1,0 мм (комплект с крышкой и метизами) (гор. цинк)","0","8","1258.39","10067.12","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛР-100 Лоток листовой разделитель L=3 м (комплект с метизами) (гор. цинк)","0","130","1269.38","165019.4","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛС-100 Лоток листовой соединитель прямой (комплект с метизами) (гор. цинк)","0","306","90.01","27543.06","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛСУ-100 Лоток листовой соединитель угловой (комплект с метизами) (гор. цинк)","0","30","70.23","2106.9","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЗТ-100-100 Лоток листовой заглушка торцевая (гор. цинк)","0","8","113.23","905.84","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЗТ-200-100 Лоток листовой заглушка торцевая (гор. цинк)","0","4","160.52","642.08","0","2024","Лоток","Фасонки листовые"
"MD-36-24-0993 ООО Фирма ОРГРЭС","1592","Сонин Алексей","ЛСПШ-100-100 Лоток листовой соединитель переходной по ширине (комплект с метизами) (гор. цинк)","0","2","179.15","358.3","0","2024","Лоток","Фасонки листовые"
